,,,,,,,,,
MoleculeName,Shift,Moiety,Multiplicity,RelativeIntegral,Other peaks,Urine,Plasma,Feces,Tissue
S-adenosyl homocysteine (SAH),3.06,H5'5'',doublet of double,,"2.06(m), 2.14(m), 2.68(t), 2.98(dd), 3.06(dd), 3.81(dd), 4.33(td), 4.42(t), 4.86(t), 6.08(d), 8.26(s), 8.36(s)",,,,
S-adenosyl homocysteine (SAH),3.81,alfaH,doublet of doublets,,"2.06(m), 2.14(m), 2.68(t), 2.98(dd), 3.06(dd), 3.81(dd), 4.33(td), 4.42(t), 4.86(t), 6.08(d), 8.26(s), 8.36(s)",,,,
S-adenosyl homocysteine (SAH),4.33,H4',triplet of doublets,,"2.06(m), 2.14(m), 2.68(t), 2.98(dd), 3.06(dd), 3.81(dd), 4.33(td), 4.42(t), 4.86(t), 6.08(d), 8.26(s), 8.36(s)",,,,
S-adenosyl homocysteine (SAH),4.42,H3',triplet,,"2.06(m), 2.14(m), 2.68(t), 2.98(dd), 3.06(dd), 3.81(dd), 4.33(td), 4.42(t), 4.86(t), 6.08(d), 8.26(s), 8.36(s)",,,,
S-adenosyl homocysteine (SAH),4.86,H2',triplet,,"2.06(m), 2.14(m), 2.68(t), 2.98(dd), 3.06(dd), 3.81(dd), 4.33(td), 4.42(t), 4.86(t), 6.08(d), 8.26(s), 8.36(s)",,,,
S-adenosyl homocysteine (SAH),6.08,H1',doublet,,"2.06(m), 2.14(m), 2.68(t), 2.98(dd), 3.06(dd), 3.81(dd), 4.33(td), 4.42(t), 4.86(t), 6.08(d), 8.26(s), 8.36(s)",,,,
S-adenosyl homocysteine (SAH),8.26,H2-ring,singlet,,"2.06(m), 2.14(m), 2.68(t), 2.98(dd), 3.06(dd), 3.81(dd), 4.33(td), 4.42(t), 4.86(t), 6.08(d), 8.26(s), 8.36(s)",,,,
S-adenosyl homocysteine (SAH),8.36,H8-ring,singlet,,"2.06(m), 2.14(m), 2.68(t), 2.98(dd), 3.06(dd), 3.81(dd), 4.33(td), 4.42(t), 4.86(t), 6.08(d), 8.26(s), 8.36(s)",,,,
S-adenosyl methionine (SAM),2.13,,singlet,,"2.13(s), 2.35(dd), 2.95(s), 2.98(s), 3.37(s), 3.48(m), 3.58(m), 3.68(m), 3.79(m), 3.94(dd), 4.05(dd), 4.58(m), 4.61(q), 4.87(t), 6.11(d), 8.27(s), 8.31(s)",,,,
S-adenosyl methionine (SAM),2.35,betaH,doublet of doublets,,"2.13(s), 2.35(dd), 2.95(s), 2.98(s), 3.37(s), 3.48(m), 3.58(m), 3.68(m), 3.79(m), 3.94(dd), 4.05(dd), 4.58(m), 4.61(q), 4.87(t), 6.11(d), 8.27(s), 8.31(s)",,,,
S-adenosyl methionine (SAM),2.95,HSCH3,singlet,,"2.13(s), 2.35(dd), 2.95(s), 2.98(s), 3.37(s), 3.48(m), 3.58(m), 3.68(m), 3.79(m), 3.94(dd), 4.05(dd), 4.58(m), 4.61(q), 4.87(t), 6.11(d), 8.27(s), 8.31(s)",,,,
S-adenosyl methionine (SAM),2.98,HSCH3,singlet,,"2.13(s), 2.35(dd), 2.95(s), 2.98(s), 3.37(s), 3.48(m), 3.58(m), 3.68(m), 3.79(m), 3.94(dd), 4.05(dd), 4.58(m), 4.61(q), 4.87(t), 6.11(d), 8.27(s), 8.31(s)",,,,
S-adenosyl methionine (SAM),3.37,,s,,"2.13(s), 2.35(dd), 2.95(s), 2.98(s), 3.37(s), 3.48(m), 3.58(m), 3.68(m), 3.79(m), 3.94(dd), 4.05(dd), 4.58(m), 4.61(q), 4.87(t), 6.11(d), 8.27(s), 8.31(s)",,,,
S-adenosyl methionine (SAM),3.48,gammaH,multiplet,,"2.13(s), 2.35(dd), 2.95(s), 2.98(s), 3.37(s), 3.48(m), 3.58(m), 3.68(m), 3.79(m), 3.94(dd), 4.05(dd), 4.58(m), 4.61(q), 4.87(t), 6.11(d), 8.27(s), 8.31(s)",,,,
S-adenosyl methionine (SAM),3.58,gammaH,m,,"2.13(s), 2.35(dd), 2.95(s), 2.98(s), 3.37(s), 3.48(m), 3.58(m), 3.68(m), 3.79(m), 3.94(dd), 4.05(dd), 4.58(m), 4.61(q), 4.87(t), 6.11(d), 8.27(s), 8.31(s)",,,,
S-adenosyl methionine (SAM),3.68,gammaH,multiplet,,"2.13(s), 2.35(dd), 2.95(s), 2.98(s), 3.37(s), 3.48(m), 3.58(m), 3.68(m), 3.79(m), 3.94(dd), 4.05(dd), 4.58(m), 4.61(q), 4.87(t), 6.11(d), 8.27(s), 8.31(s)",,,,
S-adenosyl methionine (SAM),3.79,alfaH,multiplet,,"2.13(s), 2.35(dd), 2.95(s), 2.98(s), 3.37(s), 3.48(m), 3.58(m), 3.68(m), 3.79(m), 3.94(dd), 4.05(dd), 4.58(m), 4.61(q), 4.87(t), 6.11(d), 8.27(s), 8.31(s)",,,,
S-adenosyl methionine (SAM),3.94,H5'5'',dd,,"2.13(s), 2.35(dd), 2.95(s), 2.98(s), 3.37(s), 3.48(m), 3.58(m), 3.68(m), 3.79(m), 3.94(dd), 4.05(dd), 4.58(m), 4.61(q), 4.87(t), 6.11(d), 8.27(s), 8.31(s)",,,,
S-adenosyl methionine (SAM),4.05,H5'5'',dd,,"2.13(s), 2.35(dd), 2.95(s), 2.98(s), 3.37(s), 3.48(m), 3.58(m), 3.68(m), 3.79(m), 3.94(dd), 4.05(dd), 4.58(m), 4.61(q), 4.87(t), 6.11(d), 8.27(s), 8.31(s)",,,,
S-adenosyl methionine (SAM),4.58,H4',m,,"2.13(s), 2.35(dd), 2.95(s), 2.98(s), 3.37(s), 3.48(m), 3.58(m), 3.68(m), 3.79(m), 3.94(dd), 4.05(dd), 4.58(m), 4.61(q), 4.87(t), 6.11(d), 8.27(s), 8.31(s)",,,,
S-adenosyl methionine (SAM),4.61,H4',q,,"2.13(s), 2.35(dd), 2.95(s), 2.98(s), 3.37(s), 3.48(m), 3.58(m), 3.68(m), 3.79(m), 3.94(dd), 4.05(dd), 4.58(m), 4.61(q), 4.87(t), 6.11(d), 8.27(s), 8.31(s)",,,,
S-adenosyl methionine (SAM),4.87,H3',t,,"2.13(s), 2.35(dd), 2.95(s), 2.98(s), 3.37(s), 3.48(m), 3.58(m), 3.68(m), 3.79(m), 3.94(dd), 4.05(dd), 4.58(m), 4.61(q), 4.87(t), 6.11(d), 8.27(s), 8.31(s)",,,,
S-adenosyl methionine (SAM),4.97,H2',t,,"2.13(s), 2.35(dd), 2.95(s), 2.98(s), 3.37(s), 3.48(m), 3.58(m), 3.68(m), 3.79(m), 3.94(dd), 4.05(dd), 4.58(m), 4.61(q), 4.87(t), 6.11(d), 8.27(s), 8.31(s)",,,,
S-adenosyl methionine (SAM),6.11,H1'-rib,d,,"2.13(s), 2.35(dd), 2.95(s), 2.98(s), 3.37(s), 3.48(m), 3.58(m), 3.68(m), 3.79(m), 3.94(dd), 4.05(dd), 4.58(m), 4.61(q), 4.87(t), 6.11(d), 8.27(s), 8.31(s)",,,,
S-adenosyl methionine (SAM),8.27,H8-ring,singlet,,"2.13(s), 2.35(dd), 2.95(s), 2.98(s), 3.37(s), 3.48(m), 3.58(m), 3.68(m), 3.79(m), 3.94(dd), 4.05(dd), 4.58(m), 4.61(q), 4.87(t), 6.11(d), 8.27(s), 8.31(s)",,,,
S-adenosyl methionine (SAM),8.31,H2-ring,singlet,,"2.13(s), 2.35(dd), 2.95(s), 2.98(s), 3.37(s), 3.48(m), 3.58(m), 3.68(m), 3.79(m), 3.94(dd), 4.05(dd), 4.58(m), 4.61(q), 4.87(t), 6.11(d), 8.27(s), 8.31(s)",,,,
Sarcosine,2.74,CH3,singlet,1,"2.74(s), 3.61(s)",1,,0,
Sarcosine,2.74,N-CH3,singlet,,"2.74(s), 3.61(s)",,,,
Sarcosine,3.61,CH2,singlet,0.64,"2.74(s), 3.61(s)",1,,0,
Sarcosine,3.62,αCH2,singlet,,"2.74(s), 3.61(s)",,,,
scyllo-inositol,3.36,6xCH,singlet,,3.36(s),1,0,1,
Sebacate,1.31,(c ) and (d),singlet,1,"1.31(s), 1.54(bt), 2.17(t)",,,,
Sebacate,1.54,(b),triplet,0.29,"1.31(s), 1.54(bt), 2.17(t)",,,,
Sebacate,2.17,(a),triplet,0.71,"1.31(s), 1.54(bt), 2.17(t)",,,,
Sebacic acid,1.31,γCH2,complex,,"1.31(s), 1.55(m), 2.19(t)",,,,
Sebacic acid,1.55,βCH2,multiplet,,"1.31(s), 1.55(m), 2.19(t)",,,,
Sebacic acid,2.19,αCH2,triplet,,"1.31(s), 1.55(m), 2.19(t)",,,,
Serine,3.85,alphaCH,doublet of doublets,0.84,"3.85(dd), 3.95(dd), 4.00(dd)",,,,
Serine,3.85,αCH,doublet of doublets,,"3.85(dd), 3.95(dd), 4.00(dd)",,,,
Serine,3.95,betaCH2(I),doublet of doublets,1,"3.85(dd), 3.95(dd), 4.00(dd)",,,,
Serine,3.95,βCH,doublet of doublets,,"3.85(dd), 3.95(dd), 4.00(dd)",,,,
Serine,4,betaCH2(ii),doublet of doublets,1,"3.85(dd), 3.95(dd), 4.00(dd)",,,,
Serine,4.00,βCH',dd,,"3.85(dd), 3.95(dd), 4.00(dd)",,,,
Serotonin,3.12,betaCH2,triplet,0.82,"3.12(t), 3.31(t), 6.88(dd), 7.12(d), 7.30(s), 7.42(d)",,,,
Serotonin,3.31,alphaCH2,triplet,1,"3.12(t), 3.31(t), 6.88(dd), 7.12(d), 7.30(s), 7.42(d)",,,,
Serotonin,6.88,C6,doublet of doublets,0.48,"3.12(t), 3.31(t), 6.88(dd), 7.12(d), 7.30(s), 7.42(d)",,,,
Serotonin,7.12,C4,doublet,0.76,"3.12(t), 3.31(t), 6.88(dd), 7.12(d), 7.30(s), 7.42(d)",,,,
Serotonin,7.3,C2,singlet,0.96,"3.12(t), 3.31(t), 6.88(dd), 7.12(d), 7.30(s), 7.42(d)",,,,
Serotonin,7.42,C7,doublet,0.74,"3.12(t), 3.31(t), 6.88(dd), 7.12(d), 7.30(s), 7.42(d)",,,,
Sorbitol,3.64,,multiplet,,"3.64(m), 3.66(m), 3.74(dd), 3.78(m), 3.82(dd), 3.85(m)",,,,
Sorbitol,3.66,,,,"3.64(m), 3.66(m), 3.74(dd), 3.78(m), 3.82(dd), 3.85(m)",,,,
Sorbitol,3.74,,doublet of doublets,,"3.64(m), 3.66(m), 3.74(dd), 3.78(m), 3.82(dd), 3.85(m)",,,,
Sorbitol,3.78,,multiplet,,"3.64(m), 3.66(m), 3.74(dd), 3.78(m), 3.82(dd), 3.85(m)",,,,
Sorbitol,3.82,,doublet of doublets?,,"3.64(m), 3.66(m), 3.74(dd), 3.78(m), 3.82(dd), 3.85(m)",,,,
Sorbitol,3.85,,complex,,"3.64(m), 3.66(m), 3.74(dd), 3.78(m), 3.82(dd), 3.85(m)",,,,
Spermidine,1.8,H2 and H3,multiplet,0.65,"1.8(m=bs), 2.13(m), 3.09(m)",,,,
Spermidine,1.80,"β, β' CH2",multiplet,,"1.80(m), 2.14(m), 3.06(t), 3.11(m), 3.16(dd)",,,,
Spermidine,2.13,H6,multiplet,0.65,"1.8(m=bs), 2.13(m), 3.09(m)",,,,
Spermidine,2.14,γ' CH2,multiplet,,"1.80(m), 2.14(m), 3.06(t), 3.11(m), 3.16(dd)",,,,
Spermidine,3.06,εCH2,t,,"1.80(m), 2.14(m), 3.06(t), 3.11(m), 3.16(dd)",,,,
Spermidine,3.09,"H1, H4, H5 and H7",multiplet,1,"1.8(m=bs), 2.13(m), 3.09(m)",,,,
Spermidine,3.11,"α', αCH2",c,,"1.80(m), 2.14(m), 3.06(t), 3.11(m), 3.16(dd)",,,,
Spermidine,3.16,γCH2,dd,,"1.80(m), 2.14(m), 3.06(t), 3.11(m), 3.16(dd)",,,,
Spermine,1.83,H5,s (broad),0.51,"1.83(m=bs), 2.14(m), 3.11(m)",,,,
Spermine,1.83,"β, β' CH2",multiplet,,"1.83(m), 2.13(m), 3.13(dd), 3.16(dd)",,,,
Spermine,2.13,"δ, δ' CH2",multiplet,,"1.83(m), 2.13(m), 3.13(dd), 3.16(dd)",,,,
Spermine,2.14,H2,multiplet,0.42,"1.83(m=bs), 2.14(m), 3.11(m)",,,,
Spermine,3.11,"H1, H3 and H4",multiplet,1,"1.83(m=bs), 2.14(m), 3.11(m)",,,,
Spermine,3.13,"γ, γ', γ"",γ""' CH2",dd,,"1.83(m), 2.13(m), 3.13(dd), 3.16(dd)",,,,
Spermine,3.16,"α', αCH2",dd,,"1.83(m), 2.13(m), 3.13(dd), 3.16(dd)",,,,
Suberate,1.29,,multiplet,,"1.29(m), 1.54(t), 2.16(t)",,,,
Suberate,1.54,,triplet,,"1.29(m), 1.54(t), 2.16(t)",,,,
Suberate,2.16,,triplet,,"1.29(m), 1.54(t), 2.16(t)",,,,
Suberylglycine,1.31,,multiplet,,"1.31(m), 1.57(m), 2.17(t), 2.29(t), 3.74(d), 7.99(bs) from Gryff-Keller 2012",,,,
Suberylglycine,1.57,,multiplet,,"1.31(m), 1.57(m), 2.17(t), 2.29(t), 3.74(d), 7.99(bs) from Gryff-Keller 2013",,,,
Suberylglycine,2.17,,triplet,,"1.31(m), 1.57(m), 2.17(t), 2.29(t), 3.74(d), 7.99(bs) from Gryff-Keller 2014",,,,
Suberylglycine,2.29,,triplet,,"1.31(m), 1.57(m), 2.17(t), 2.29(t), 3.74(d), 7.99(bs) from Gryff-Keller 2015",,,,
Suberylglycine,3.74,,doublet,,"1.31(m), 1.57(m), 2.17(t), 2.29(t), 3.74(d), 7.99(bs) from Gryff-Keller 2016",,,,
Suberylglycine,7.99,NH,broad singlet,,"1.31(m), 1.57(m), 2.17(t), 2.29(t), 3.74(d), 7.99(bs) from Gryff-Keller 2017",,,,
Succinate (TCA),2.41,2xCH2,singlet,1,2.41(s),1,0,1,
Succinic acid,2.41,CH2,singlet,,2.41(s),,,,
Succinic semialdehyde,1.87,UNASSIGNED,quartet,0.59,,,,,
Succinic semialdehyde,2.36,UNASSIGNED,triplet,1,,,,,
Succinic semialdehyde,2.6,,doublet,0.88,,,,,
Succinic semialdehyde,2.63,UNASSIGNED,s (broad),0.48,,,,,
Succinimide,2.8,2xCH2,singlet,1,2.80(s),,,,
sucrose,3.46,,triplet,,"3.46(t), 3.55(dd), 3.67(d=s), 3.75(t), 3.82(m=bs), 3.87(dd), 3.89(dd), 4.05(t), 4.22(d), 5.42(d)",,,,
Sucrose,3.48,G4H,triplet,,"3.48(t), 3.56(dd), 3.68(s), 3.77(t), 3.82(m), 3.85(m), 3.90(m), 4.05(t), 4.22(d), 5.41(d)",,,,
sucrose,3.55,,doublet of doublet,,"3.46(t), 3.55(dd), 3.67(d=s), 3.75(t), 3.82(m=bs), 3.87(dd), 3.89(dd), 4.05(t), 4.22(d), 5.42(d)",,,,
Sucrose,3.56,G2H,dd,,"3.48(t), 3.56(dd), 3.68(s), 3.77(t), 3.82(m), 3.85(m), 3.90(m), 4.05(t), 4.22(d), 5.41(d)",,,,
sucrose,3.67,,doublet,,"3.46(t), 3.55(dd), 3.67(d=s), 3.75(t), 3.82(m=bs), 3.87(dd), 3.89(dd), 4.05(t), 4.22(d), 5.42(d)",,,,
Sucrose,3.68,F1H,singlet,,"3.48(t), 3.56(dd), 3.68(s), 3.77(t), 3.82(m), 3.85(m), 3.90(m), 4.05(t), 4.22(d), 5.41(d)",,,,
sucrose,3.75,,triplet,,"3.46(t), 3.55(dd), 3.67(d=s), 3.75(t), 3.82(m=bs), 3.87(dd), 3.89(dd), 4.05(t), 4.22(d), 5.42(d)",,,,
Sucrose,3.77,G3H,triplet,,"3.48(t), 3.56(dd), 3.68(s), 3.77(t), 3.82(m), 3.85(m), 3.90(m), 4.05(t), 4.22(d), 5.41(d)",,,,
sucrose,3.82,,multiplet (bs),,"3.46(t), 3.55(dd), 3.67(d=s), 3.75(t), 3.82(m=bs), 3.87(dd), 3.89(dd), 4.05(t), 4.22(d), 5.42(d)",,,,
Sucrose,3.82,F6H/G5H,complex,,"3.48(t), 3.56(dd), 3.68(s), 3.77(t), 3.82(m), 3.85(m), 3.90(m), 4.05(t), 4.22(d), 5.41(d)",,,,
Sucrose,3.85,F6H/G5H,multiplet,,"3.48(t), 3.56(dd), 3.68(s), 3.77(t), 3.82(m), 3.85(m), 3.90(m), 4.05(t), 4.22(d), 5.41(d)",,,,
sucrose,3.87,,doublet of doublet,,"3.46(t), 3.55(dd), 3.67(d=s), 3.75(t), 3.82(m=bs), 3.87(dd), 3.89(dd), 4.05(t), 4.22(d), 5.42(d)",,,,
sucrose,3.89,,doublet of doublet,,"3.46(t), 3.55(dd), 3.67(d=s), 3.75(t), 3.82(m=bs), 3.87(dd), 3.89(dd), 4.05(t), 4.22(d), 5.42(d)",,,,
Sucrose,3.90,F5H,m,,"3.48(t), 3.56(dd), 3.68(s), 3.77(t), 3.82(m), 3.85(m), 3.90(m), 4.05(t), 4.22(d), 5.41(d)",,,,
sucrose,4.05,,triplet,,"3.46(t), 3.55(dd), 3.67(d=s), 3.75(t), 3.82(m=bs), 3.87(dd), 3.89(dd), 4.05(t), 4.22(d), 5.42(d)",,,,
Sucrose,4.05,F4H,t,,"3.48(t), 3.56(dd), 3.68(s), 3.77(t), 3.82(m), 3.85(m), 3.90(m), 4.05(t), 4.22(d), 5.41(d)",,,,
sucrose,4.22,,doublet,,"3.46(t), 3.55(dd), 3.67(d=s), 3.75(t), 3.82(m=bs), 3.87(dd), 3.89(dd), 4.05(t), 4.22(d), 5.42(d)",,,,
Sucrose,4.22,F3H,d,,"3.48(t), 3.56(dd), 3.68(s), 3.77(t), 3.82(m), 3.85(m), 3.90(m), 4.05(t), 4.22(d), 5.41(d)",,,,
Sucrose,5.41,G1H,d,,"3.48(t), 3.56(dd), 3.68(s), 3.77(t), 3.82(m), 3.85(m), 3.90(m), 4.05(t), 4.22(d), 5.41(d)",,,,
sucrose,5.42,,doublet,,"3.46(t), 3.55(dd), 3.67(d=s), 3.75(t), 3.82(m=bs), 3.87(dd), 3.89(dd), 4.05(t), 4.22(d), 5.42(d)",,,,
Tartaric acid,4.74,CH,s,,4.74(s),,,,
tartrate,4.34,2CH,singlet,,4.34(s),,,,
Taurine,3.27,CH2SO3,triplet,0.92,"3.27(t), 3.43(t)",1,0,1,
Taurine,3.27,CH2-N,t,,"3.27(t), 3.43(t)",,,,
Taurine,3.43,CH2NH2,triplet,1,"3.27(t), 3.43(t)",1,0,1,
Taurine,3.43,CH2-S,t,,"3.27(t), 3.43(t)",,,,
"theobromine (3,7-dimethylxanthine)",3.46,N3CH3,singlet,,"3.46(s), 3.92(s), 7.88(s)",,,,
"theobromine (3,7-dimethylxanthine)",3.92,N7CH3,singlet,,"3.46(s), 3.92(s), 7.88(s)",,,,
"theobromine (3,7-dimethylxanthine)",7.88,C6H,singlet,,"3.46(s), 3.92(s), 7.88(s)",,,,
"Theophylline (1,3-dimethylxanthine)",3.36,,singlet,,"3.36(s), 3.56(s), 7.99(s)",,,,
"Theophylline (1,3-dimethylxanthine)",3.56,,singlet,,"3.36(s), 3.56(s), 7.99(s)",,,,
"Theophylline (1,3-dimethylxanthine)",7.99,,singlet,,"3.36(s), 3.56(s), 7.99(s)",,,,
Thiamine,2.5,CH3(g),singlet,1,"2.5(s), 2.56(s), 3.18(t), 3.89(t), 5.46(s), 8.04(s), 9.43(s)",,,,
Thiamine,2.56,CH3(f),singlet,0.99,"2.5(s), 2.56(s), 3.18(t), 3.89(t), 5.46(s), 8.04(s), 9.43(s)",,,,
Thiamine,3.18,CH2(e),triplet,0.28,"2.5(s), 2.56(s), 3.18(t), 3.89(t), 5.46(s), 8.04(s), 9.43(s)",,,,
Thiamine,3.89,CH2(d),triplet,0.23,"2.5(s), 2.56(s), 3.18(t), 3.89(t), 5.46(s), 8.04(s), 9.43(s)",,,,
Thiamine,5.46,CH2(c ),singlet,0.29,"2.5(s), 2.56(s), 3.18(t), 3.89(t), 5.46(s), 8.04(s), 9.43(s)",,,,
Thiamine,8.04,H(b),singlet,0.25,"2.5(s), 2.56(s), 3.18(t), 3.89(t), 5.46(s), 8.04(s), 9.43(s)",,,,
Thiamine,9.43,H(a),singlet,0.1,"2.5(s), 2.56(s), 3.18(t), 3.89(t), 5.46(s), 8.04(s), 9.43(s)",,,,
Threonic acid,3.62,γCH',doublet of doublets,,"3.62(dd), 3.70(dd), 3.98(m), 4.02(d)",,,,
Threonic acid,3.70,γCH,doublet of doublets,,"3.62(dd), 3.70(dd), 3.98(m), 4.02(d)",,,,
Threonic acid,3.98,βCH,m,,"3.62(dd), 3.70(dd), 3.98(m), 4.02(d)",,,,
Threonic acid,4.02,αCH,d,,"3.62(dd), 3.70(dd), 3.98(m), 4.02(d)",,,,
Threonine,1.33,CH3,doublet,1,"1.33(d), 3.59(d), 4.26(dqt)",1,0,1,
Threonine,1.33,γCH3,doublet,,"1.33(d), 3.60(d), 4.26(m)",,,,
Threonine,3.59,alphaCH,doublet,0.46,"1.33(d), 3.59(d), 4.26(dqt)",1,0,1,
Threonine,3.60,αCH,doublet,,"1.33(d), 3.60(d), 4.26(m)",,,,
Threonine,4.26,betaCH,dqt,0.13,"1.33(d), 3.59(d), 4.26(dqt)",1,0,1,
Threonine,4.26,βCH,m,,"1.33(d), 3.60(d), 4.26(m)",,,,
thymidine,1.89,,singlet,,"1.89(s), 2.37(dd=t), 3.76(dd), 3.83(dd), 4.01(dt), 4.46(dt), 6.29(t), 7.63(d=s)",,,,
thymidine,2.37,,doublet of doublets=triplet,,"1.89(s), 2.37(dd=t), 3.76(dd), 3.83(dd), 4.01(dt), 4.46(dt), 6.29(t), 7.63(d=s)",,,,
thymidine,3.76,,doublet of doublets,,"1.89(s), 2.37(dd=t), 3.76(dd), 3.83(dd), 4.01(dt), 4.46(dt), 6.29(t), 7.63(d=s)",,,,
thymidine,3.83,,doublet of doublets,,"1.89(s), 2.37(dd=t), 3.76(dd), 3.83(dd), 4.01(dt), 4.46(dt), 6.29(t), 7.63(d=s)",,,,
thymidine,4.01,,doublet of triplets,,"1.89(s), 2.37(dd=t), 3.76(dd), 3.83(dd), 4.01(dt), 4.46(dt), 6.29(t), 7.63(d=s)",,,,
thymidine,4.46,,doublet of triplets,,"1.89(s), 2.37(dd=t), 3.76(dd), 3.83(dd), 4.01(dt), 4.46(dt), 6.29(t), 7.63(d=s)",,,,
thymidine,6.29,,triplet,,"1.89(s), 2.37(dd=t), 3.76(dd), 3.83(dd), 4.01(dt), 4.46(dt), 6.29(t), 7.63(d=s)",,,,
thymidine,7.63,,doublet=singlet,,"1.89(s), 2.37(dd=t), 3.76(dd), 3.83(dd), 4.01(dt), 4.46(dt), 6.29(t), 7.63(d=s)",,,,
thymine,1.86,,singlet,,"1.86(s), 7.37(s)",,,,
Thymine,1.87,CH3,doublet,,"1.87(d), 7.38(d)",,,,
thymine,7.37,,singlet,,"1.86(s), 7.37(s)",,,,
Thymine,7.38,CH,doublet,,"1.87(d), 7.38(d)",,,,
Thyroxine,2.75,CH2(ii),doublet of doublets,0.12,,,,,
Thyroxine,2.97,CH2(I),doublet of doublets,0.11,,,,,
Thyroxine,3.49,CHNH2,doublet of doublets,0.13,,,,,
Thyroxine,7.26,H2' and H6',singlet,0.85,,,,,
Thyroxine,7.84,H2 and H6,singlet,1,,,,,
Tiglate,1.72,terminal-CH3,doublet,0.63,,,,,
Tiglate,1.76,alphaCH3,singlet,1,,,,,
Tiglate,6.46,CH,q,0.11,,,,,
trans-Aconitate,3.45,CH2,singlet,1,"3.45(s), 6.59(s)",1,,0,
trans-Aconitate,6.59,CH,singlet,0.52,"3.45(s), 6.59(s)",1,,0,
Trans-aconitic acid,3.80,CH2,singlet,,"3.80(s), 6.98(s)",,,,
Trans-aconitic acid,6.98,CH,s,,"3.80(s), 6.98(s)",,,,
Trehalose,3.44,,t,,"3.44(t), 3.64(dd), 3.76(m), 3.82(m), 5.18(d)",,,,
Trehalose,3.64,,doublet of doublets,,"3.44(t), 3.64(dd), 3.76(m), 3.82(m), 5.18(d)",,,,
Trehalose,3.76,,multiplet,,"3.44(t), 3.64(dd), 3.76(m), 3.82(m), 5.18(d)",,,,
Trehalose,3.82,,multiplet,,"3.44(t), 3.64(dd), 3.76(m), 3.82(m), 5.18(d)",,,,
Trehalose,5.18,,d,,"3.44(t), 3.64(dd), 3.76(m), 3.82(m), 5.18(d)",,,,
Triglycerides,0.9,CH3(CH2)n,,,,,,,
Triglycerides,1.29,(CH2)n,,,,,,,
Triglycerides,1.57,CH2CH2CO,,,,,,,
Triglycerides,2.04,CH2C=C,,,,,,,
Triglycerides,2.22,CH2C=O,,,,,,,
Triglycerides,2.75,C=CCH2C=C,,,,,,,
Triglycerides,5.32,CH=CH,,,,,,,
Trimethylamine,2.90,CH3,singlet,,2.90(s),,,,
Trimethylamine (TMA),2.88,3xCH3,singlet,1,2.88(s),1,0,1,
Trimethylamine-N-oxide,3.27,CH3,s,,3.27(s),,,,
Trimethylamine-N-oxide (TMAO),3.27,3xCH3,singlet,1,3.27(s),1,0,0,
Tryptamine,3.18,CH2CH2NH2,triplet,0.95,"3.18(t), 3.35(t), 7.21(t), 7.29(t), 7.34(s), 7.56(d), 7.70(d)",,,,
Tryptamine,3.18,βCH2,t,,"3.18(t), 3.33(t), 7.21(t), 7.29(t), 7.33(s), 7.56(d), 7.70(d)",,,,
Tryptamine,3.33,αCH2,triplet,,"3.18(t), 3.33(t), 7.21(t), 7.29(t), 7.33(s), 7.56(d), 7.70(d)",,,,
Tryptamine,3.35,CH2NH2,triplet,1,"3.18(t), 3.35(t), 7.21(t), 7.29(t), 7.34(s), 7.56(d), 7.70(d)",,,,
Tryptamine,7.21,H5,triplet,0.46,"3.18(t), 3.35(t), 7.21(t), 7.29(t), 7.34(s), 7.56(d), 7.70(d)",,,,
Tryptamine,7.21,H5-ring,triplet,,"3.18(t), 3.33(t), 7.21(t), 7.29(t), 7.33(s), 7.56(d), 7.70(d)",,,,
Tryptamine,7.29,H6,triplet,0.41,"3.18(t), 3.35(t), 7.21(t), 7.29(t), 7.34(s), 7.56(d), 7.70(d)",,,,
Tryptamine,7.29,H6-ring,triplet,,"3.18(t), 3.33(t), 7.21(t), 7.29(t), 7.33(s), 7.56(d), 7.70(d)",,,,
Tryptamine,7.33,H2-ring,singlet,,"3.18(t), 3.33(t), 7.21(t), 7.29(t), 7.33(s), 7.56(d), 7.70(d)",,,,
Tryptamine,7.34,H2,singlet,0.89,"3.18(t), 3.35(t), 7.21(t), 7.29(t), 7.34(s), 7.56(d), 7.70(d)",,,,
Tryptamine,7.56,H7,doublet,0.43,"3.18(t), 3.35(t), 7.21(t), 7.29(t), 7.34(s), 7.56(d), 7.70(d)",,,,
Tryptamine,7.56,H7-ring,doublet,,"3.18(t), 3.33(t), 7.21(t), 7.29(t), 7.33(s), 7.56(d), 7.70(d)",,,,
Tryptamine,7.70,H4-ring,doublet,,"3.18(t), 3.33(t), 7.21(t), 7.29(t), 7.33(s), 7.56(d), 7.70(d)",,,,
Tryptamine,7.71,H4,doublet,0.46,"3.18(t), 3.35(t), 7.21(t), 7.29(t), 7.34(s), 7.56(d), 7.70(d)",,,,
Tryptophan,3.3,CH2(ii),doublet of doublets,0.33,"3.30(dd), 3.48(dd), 4.05(dd), 7.19(t), 7.27(t), 7.31(s), 7.53(d), 7.72(d)",1,,1,
Tryptophan,3.31,βCH',doublet of doublets,,"3.31(dd), 3.48(dd), 4.05(dd), 7.20(t), 7.29(t), 7.33(s), 7.55(d), 7.73(d)",,,,
Tryptophan,3.48,CH2(I),doublet of doublets,0.28,"3.30(dd), 3.48(dd), 4.05(dd), 7.19(t), 7.27(t), 7.31(s), 7.53(d), 7.72(d)",1,,1,
